Country code,Country name,Year,EnergyUse_perCapita,CO2_Emissions,GDP,Population
SAU,Saudi Arabia,1996,4954.28602940617,258516.166,157743126866.827,18786467.0
SAU,Saudi Arabia,1997,4690.48552995512,216826.043,164993858632.323,19020639.0
SAU,Saudi Arabia,1998,4922.25163370844,207288.176,145772799590.4,19256649.0
SAU,Saudi Arabia,1999,4935.51008908917,227229.322,160957062621.867,19578923.0
SAU,Saudi Arabia,2000,5054.79729987255,297749.399,188441864874.667,20045276.0
SAU,Saudi Arabia,2001,5157.09784399409,295842.559,183012268441.6,20681576.0
SAU,Saudi Arabia,2002,5449.048160487,323458.736,188551196398.933,21463072.0
SAU,Saudi Arabia,2003,5434.78121680705,323671.422,214572800000.0,22334371.0
SAU,Saudi Arabia,2004,6190.53697747548,346018.12,250338933333.333,23213767.0
SAU,Saudi Arabia,2005,6053.80532251498,367033.697,315580048570.895,24041116.0
SAU,Saudi Arabia,2006,6379.73508752376,383399.518,356630440587.45,24799436.0
SAU,Saudi Arabia,2007,5650.42697321411,397121.432,384891141942.369,25504176.0
SAU,Saudi Arabia,2008,5888.24579266753,433556.744,476304800000.0,26166639.0
SDN,Sudan,1990,401.197259668722,5559.172,12408648108.3173,26494169.0
SDN,Sudan,1991,390.570610863599,5386.823,11379222223.3522,27159893.0
SDN,Sudan,1992,380.455429181225,4756.099,7031931224.00226,27865979.0
SDN,Sudan,1993,359.897781082795,2907.931,8881004944.18841,28605664.0
SDN,Sudan,1994,406.388807656574,4444.404,12793795322.4247,29367076.0
SDN,Sudan,1995,397.434278131486,4602.085,13830459816.2941,30141147.0
SDN,Sudan,1996,396.785461668842,4268.388,9018315170.68736,30929107.0
SDN,Sudan,1997,394.804931657935,5419.826,11681198236.1397,31733750.0
SDN,Sudan,1998,389.133556866892,4697.427,11250216339.0671,32549326.0
SDN,Sudan,1999,421.488940482844,5093.463,10682045000.354,33368681.0
SDN,Sudan,2000,395.706950877024,5533.503,12366140065.8,34187729.0
SDN,Sudan,2001,400.30447770848,6369.579,13362328043.0079,35002234.0
SDN,Sudan,2002,423.408656048912,8118.738,14975626178.2221,35816110.0
SDN,Sudan,2003,419.604980788781,9072.158,17780302166.5888,36643433.0
SDN,Sudan,2004,413.843165705991,10377.61,21684761535.4789,37503647.0
SDN,Sudan,2005,393.501303816266,11994.757,27386699507.3892,38410320.0
SDN,Sudan,2006,398.7771918248,11683.062,36393186003.6832,39368726.0
SDN,Sudan,2007,375.487765716414,12676.819,46533234126.9841,40373635.0
SDN,Sudan,2008,355.637457412627,14051.944,58032057416.2679,41415151.0
SEN,Senegal,1990,232.877028236821,3182.956,5716744852.50468,7241573.0
SEN,Senegal,1991,224.297925623398,3424.978,5617174598.70818,7461567.0
SEN,Senegal,1992,231.435672223244,3479.983,6004926101.4652,7686866.0
SEN,Senegal,1993,223.998620355069,3593.66,5678880068.96269,7915080.0
SEN,Senegal,1994,216.245576030868,3901.688,3877229737.07666,8143140.0
SEN,Senegal,1995,222.82317446567,3494.651,4879192244.84672,8369125.0
SEN,Senegal,1996,222.287814013751,3740.34,5065832118.5366,8591861.0
SEN,Senegal,1997,229.795425803344,3263.63,4672258968.03193,8812695.0
SEN,Senegal,1998,236.665206847713,3428.645,5058224886.77787,9035367.0
SEN,Senegal,1999,243.317447614093,3700.003,5150798886.57698,9265135.0
SEN,Senegal,2000,252.247507906174,3938.358,4691828356.9328,9505862.0
SEN,Senegal,2001,265.57805378733,4330.727,4877598732.49845,9758841.0
SEN,Senegal,2002,262.556925467072,4547.08,5333863901.81261,10023194.0
SEN,Senegal,2003,248.241689904288,5012.789,6871327280.44084,10297956.0
SEN,Senegal,2004,258.526160640132,5280.48,8040528592.73799,10581316.0
SEN,Senegal,2005,256.707102377982,5859.866,8702730297.54835,10871908.0
SEN,Senegal,2006,246.488466096527,4789.102,9378279041.45491,11169549.0
SEN,Senegal,2007,245.93458577992,5372.155,11334237876.8954,11474661.0
SEN,Senegal,2008,242.538064632057,4976.119,13210074065.4676,11787123.0
SGP,Singapore,1990,3759.83918608467,46941.267,38835478887.7446,3047000.0
SGP,Singapore,1991,4102.86944595069,47425.311,45184799282.2205,3135100.0
SGP,Singapore,1992,4525.88107840406,50267.236,52011315967.1776,3230700.0
SGP,Singapore,1993,5426.36064584276,54627.299,60473080791.1499,3313500.0
SGP,Singapore,1994,6401.25446036853,65367.942,73235405800.5805,3419000.0
SGP,Singapore,1995,5289.07164136757,47109.949,87063233832.8933,3524500.0
SGP,Singapore,1996,5366.21216661672,55305.694,95180444906.7398,3670700.0
SGP,Singapore,1997,5930.93651211802,69240.294,99297095552.1257,3796000.0
SGP,Singapore,1998,5034.49837034019,57293.208,85013628374.1056,3927200.0
SGP,Singapore,1999,4634.33223027762,50263.569,84880320953.4204,3958700.0
SGP,Singapore,2000,4778.24672906477,47623.329,94308601812.6888,4027900.0
SGP,Singapore,2001,5299.04035766071,42764.554,87701014385.5782,4138000.0
SGP,Singapore,2002,5049.72988505747,42060.49,90640573369.9446,4176000.0
SGP,Singapore,2003,3737.43170992515,34653.15,95956606174.245,4114800.0
SGP,Singapore,2004,4659.99184006528,40769.706,112692539785.837,4166700.0
SGP,Singapore,2005,4363.16329879507,50281.904,125417500225.286,4265800.0
SGP,Singapore,2006,4377.67664833916,47865.351,145331962742.301,4401400.0
SGP,Singapore,2007,3410.98962646559,36013.607,177328659187.296,4588600.0
SGP,Singapore,2008,3451.89135016738,32295.269,189393185097.924,4839400.0
SID,Small island developing states,1990,1289.3364315682,175300.037959028,147667555623.732,48211366.0
SID,Small island developing states,2004,1394.6040137665,204421.302264953,338783246200.206,58580476.0
SID,Small island developing states,2005,1418.4299545311,216303.797273547,392012373196.147,59319709.0
SID,Small island developing states,2006,1490.2143132801,225348.131396025,449201000026.386,60080521.0
SID,Small island developing states,2007,1416.3587912665,215935.204950675,526631139468.749,60875489.0
SLB,Solomon Islands,1990,172.236993864832,161.348,302515026.890225,309527.0
SLB,Solomon Islands,2004,126.937159540312,179.683,375109694.525921,456919.0
SLB,Solomon Islands,2005,123.455476208214,179.683,413909879.281265,469805.0
SLB,Solomon Islands,2006,122.153209109731,179.683,456735444.86792,483000.0
SLB,Solomon Islands,2007,128.904912485649,198.018,586218381.044736,496490.0
SLV,El Salvador,1990,462.925959554024,2618.238,4800907894.73684,5332842.0
SLV,El Salvador,1991,501.61870766075,3230.627,5310996633.41646,5413269.0
SLV,El Salvador,1992,515.290837173631,3428.645,5954671445.63919,5498489.0
SLV,El Salvador,1993,534.296362476892,3890.687,6937988505.74713,5584047.0
SLV,El Salvador,1994,557.902970080264,4429.736,8085554285.71429,5663820.0
SLV,El Salvador,1995,585.83378347337,5280.48,9500491428.57143,5733401.0
SLV,El Salvador,1996,554.277262349037,4895.445,10315542857.1429,5791403.0
SLV,El Salvador,1997,608.406119912596,5760.857,11134716450.0974,5839103.0
SLV,El Salvador,1998,621.723493164539,5812.195,12008418171.4286,5878097.0
SLV,El Salvador,1999,643.507276318055,5698.518,12464655104.0,5911094.0
SLV,El Salvador,2000,667.273818431882,5742.522,13134147768.0,5940305.0
SLV,El Salvador,2001,695.482940321926,5947.874,13812744074.3771,5966027.0
SLV,El Salvador,2002,706.489209755198,6039.549,14306700000.0,5988233.0
SLV,El Salvador,2003,735.316482935989,6552.929,15046700000.0,6008523.0
SLV,El Salvador,2004,726.890229419094,6277.904,15798300000.0,6028792.0
SLV,El Salvador,2005,747.886170974263,6362.245,17070200000.0,6050513.0
SLV,El Salvador,2006,779.66254598948,6486.923,18653600000.0,6074487.0
SLV,El Salvador,2007,824.276152180313,6901.294,20376700000.0,6100868.0
SLV,El Salvador,2008,833.341436054521,6112.889,22106800000.0,6129628.0
SRB,Serbia,2005,2155.66106137686,46567.233,25234408772.9975,7440769.0
SRB,Serbia,2006,2302.39157187904,48958.117,29221081586.6368,7411569.0
SRB,Serbia,2007,2244.62557401337,48811.437,39385398650.2091,7381579.0
SRB,Serbia,2008,2299.23766918029,49933.539,48856609868.3679,7350221.0
SSA,Sub-Saharan Africa,1990,681.231353870148,464093.668056886,301291720665.415,512441809.0
SSA,Sub-Saharan Africa,1991,690.425638984017,472215.621479124,311158000947.935,526517575.605253
SSA,Sub-Saharan Africa,1992,668.671521796677,475675.861990374,313697300892.225,540885096.753492
SSA,Sub-Saharan Africa,1993,672.595267184779,494622.157524726,296193377206.97,555533254.805511
SSA,Sub-Saharan Africa,1994,665.361137770292,497102.735925419,288781586680.166,570451252.284243
SSA,Sub-Saharan Africa,1995,673.537368365173,490805.665205607,327607764772.747,585630643.0
SSA,Sub-Saharan Africa,1996,672.432494058124,506057.189791885,340182219248.279,601095565.953756
SSA,Sub-Saharan Africa,1997,669.966192372651,516327.116330597,352508447000.344,616864105.038342
SSA,Sub-Saharan Africa,1998,650.955795264273,513001.12356887,332372114164.234,632967300.777234
SSA,Sub-Saharan Africa,1999,665.255081510671,520580.691518096,332399838296.679,649455216.53414
SSA,Sub-Saharan Africa,2000,660.671854475462,553951.485560763,342127209242.607,666359387.0
SSA,Sub-Saharan Africa,2001,660.142047399865,553342.293255363,332097244335.989,683485056.0
SSA,Sub-Saharan Africa,2002,656.312717687185,557337.117948953,349048025413.878,700720220.0
SSA,Sub-Saharan Africa,2003,665.702895890076,582613.060511164,445886023322.711,718320983.0
SSA,Sub-Saharan Africa,2004,679.298627486248,637167.154478331,554442667882.248,736300101.0
SSA,Sub-Saharan Africa,2005,673.247930072518,644584.532305892,646802482853.774,754689489.0
SSA,Sub-Saharan Africa,2006,669.079477431221,637809.575454934,755140389607.199,773506277.0
SSA,Sub-Saharan Africa,2007,687.039367274949,671237.618685763,870404840303.875,792757258.0
SSA,Sub-Saharan Africa,2008,709.530396501622,684558.623763832,993541530424.17,812501589.0
STP,Sao Tome and Principe,2004,252.809175642501,113.677,106764516.410576,150311.0
STP,Sao Tome and Principe,2005,281.741819659027,128.345,113808429.626823,152622.0
STP,Sao Tome and Principe,2006,283.925921146028,128.345,124185330.708945,154970.0
STP,Sao Tome and Principe,2007,279.611847916574,128.345,143497348.607048,157361.0
SUR,Suriname,1990,1366.47589766276,1811.498,399075061.887204,406890.0
SUR,Suriname,2004,1346.21154984632,2284.541,1484318751.33372,493236.0
SUR,Suriname,2005,1393.9682832159,2379.883,1793410616.22941,499294.0
SUR,Suriname,2006,1414.10500422845,2438.555,2132482915.71754,504913.0
SUR,Suriname,2007,1399.62676619568,2438.555,2419307832.42259,510136.0
SVK,Slovak Republic,1992,3409.76877414492,45646.816,14271366595.7445,5306500.0
SVK,Slovak Republic,1993,3335.23588626376,40971.391,16250533389.8126,5324600.0
SVK,Slovak Republic,1994,3260.04095524844,40351.668,19833225849.779,5347300.0
SVK,Slovak Republic,1995,3314.510421584,43508.955,25240261437.9085,5363676.0
SVK,Slovak Republic,1996,3363.45817563125,42793.89,27268441064.6388,5373793.0
SVK,Slovak Republic,1997,3361.67782445976,41983.483,27021853404.3276,5383233.0
SVK,Slovak Republic,1998,3256.24928464193,43230.263,29258362232.912,5390657.0
SVK,Slovak Republic,1999,3271.96269217616,39863.957,29924856168.762,5395115.0
SVK,Slovak Republic,2000,3292.63053192595,36530.654,28700755481.85,5388720.0
SVK,Slovak Republic,2001,3456.68669628753,39357.911,30295516778.5235,5378867.0
SVK,Slovak Republic,2002,3482.49097982992,39251.568,34613485789.5727,5379056.0
SVK,Slovak Republic,2003,3464.73543513495,39493.59,45804232505.6433,5379607.0
SVK,Slovak Republic,2004,3409.80184072719,38749.189,56032071020.6109,5382438.0
SVK,Slovak Republic,2005,3495.53657034777,39174.561,61285897276.4582,5387001.0
SVK,Slovak Republic,2006,3457.42977392366,38928.872,69057257558.6501,5391409.0
SVK,Slovak Republic,2007,3306.94670945829,36592.993,84241814946.6192,5397318.0
SVK,Slovak Republic,2008,3385.48847284795,37557.414,98463512523.8026,5406626.0
SVN,Slovenia,1992,2583.91816087349,12970.179,12522536278.5091,1996600.0
SVN,Slovenia,1993,2749.63595688428,13116.859,12673039187.2837,1966800.0
SVN,Slovenia,1994,2828.69425310473,11257.69,14385505626.2091,1988900.0
SVN,Slovenia,1995,3049.19045226131,14513.986,20814335344.4908,1990000.0
SVN,Slovenia,1996,3174.9226519337,15185.047,21007770977.1349,1991000.0
SVN,Slovenia,1997,3310.23799117402,16208.14,20271553550.4727,1985956.0
SVN,Slovenia,1998,3252.215272874,15522.411,21592759564.4728,1982600.0
SVN,Slovenia,1999,3238.47746159658,15144.71,22157534732.8496,1985500.0
SVN,Slovenia,2000,3224.25791855204,14601.994,19887999963.7137,1989000.0
SVN,Slovenia,2001,3379.34287148594,15148.377,20389746601.5249,1992000.0
SVN,Slovenia,2002,3425.3630892678,15401.4,23070243206.1187,1994000.0
SVN,Slovenia,2003,3463.39350863349,15485.741,29058085346.5983,1995699.87723605
SVN,Slovenia,2004,3570.04322573189,15716.762,33724037046.539,1996999.9098648
SVN,Slovenia,2005,3645.45852632926,15870.776,35751727924.7107,2000474.0
SVN,Slovenia,2006,3648.40188791689,16230.142,38951918416.4502,2006868.0
SVN,Slovenia,2007,3626.92542869063,16193.472,47314863049.6397,2018122.0
SVN,Slovenia,2008,3826.94640521324,17157.893,54642842411.0151,2021316.0
SWE,Sweden,1990,5514.44374342797,51708.367,244544875554.335,8559000.0
SWE,Sweden,1991,5650.75753707615,55401.036,257902646742.621,8617400.0
SWE,Sweden,1992,5369.62644208583,57131.86,267172776556.887,8668000.0
SWE,Sweden,1993,5334.06991948249,53149.498,202037798391.448,8718600.0
SWE,Sweden,1994,5660.13620781942,56435.13,217546397096.941,8780700.0
SWE,Sweden,1995,5699.54965462575,53560.202,253679923737.961,8831000.0
SWE,Sweden,1996,5823.67262241321,60549.504,276456158663.883,8843000.0
SWE,Sweden,1997,5669.87086297128,54513.622,253177906717.835,8849437.0
SWE,Sweden,1998,5769.14876070404,54953.662,254723204065.46,8851800.0
SWE,Sweden,1999,5661.82276966153,51106.979,258813540859.799,8857400.0
SWE,Sweden,2000,5362.02412898861,49794.193,247260155857.763,8869000.0
SWE,Sweden,2001,5681.53226894536,51128.981,227359498891.481,8894000.0
SWE,Sweden,2002,5802.73296727925,57425.22,250960758336.671,8924000.0
SWE,Sweden,2003,5651.84435015632,54781.313,314713404152.703,8956000.0
SWE,Sweden,2004,5848.34364880582,54506.288,362089648912.965,8991994.0
SWE,Sweden,2005,5714.62837044162,51550.686,370579639747.414,9024040.0
SWE,Sweden,2006,5529.07795326361,49559.505,399075661572.866,9080505.0
SWE,Sweden,2007,5472.13539172977,48045.034,462512853670.12,9148092.0
SWE,Sweden,2008,5379.9591025113,49049.792,486158607819.636,9219637.0
SWZ,Swaziland,1990,357.842051536163,425.372,1114982000.26172,862947.0
SWZ,Swaziland,2004,370.611426698811,1030.427,2281533677.2022,1095487.0
SWZ,Swaziland,2005,361.11571179165,1019.426,2523979485.94549,1104909.0
SWZ,Swaziland,2006,363.277153625076,1015.759,2669670497.78964,1117604.0
SWZ,Swaziland,2007,373.342794881232,1063.43,2949751596.87722,1133007.0
SYC,Seychelles,1990,537.0,113.677,368584758.942457,70000.0
SYC,Seychelles,2004,3103.0303030303,773.737,699800000.0,82500.0
SYC,Seychelles,2005,2750.3015681544,696.73,883818181.818182,82900.0
SYC,Seychelles,2006,2872.34042553192,744.401,967806221.35261,84600.0
SYC,Seychelles,2007,2410.82873707855,623.39,1018952362.68143,85033.0
SYR,Syrian Arab Republic,1990,849.173036021407,37451.071,12308624283.9787,12324116.0
SYR,Syrian Arab Republic,1991,898.502251701177,43193.593,12981833333.3333,12690183.0
SYR,Syrian Arab Republic,1992,835.049435358558,44436.706,13253565901.0698,13063423.0
SYR,Syrian Arab Republic,1993,815.813377370999,47117.283,13695962017.1807,13438799.0
SYR,Syrian Arab Republic,1994,828.373299856496,48532.745,10122020000.0,13809349.0
SYR,Syrian Arab Republic,1995,857.274190555023,51558.02,11396706586.8263,14171130.0
SYR,Syrian Arab Republic,1996,887.27207808501,51022.638,13789560878.2435,14518843.0
SYR,Syrian Arab Republic,1997,966.589425316818,52295.087,14505233969.8054,14856464.0
SYR,Syrian Arab Republic,1998,1049.91058085341,62709.367,15200846139.0769,15200324.0
SYR,Syrian Arab Republic,1999,1016.32927033893,64913.234,15873875968.9922,15572833.0
SYR,Syrian Arab Republic,2000,997.578076889351,63589.447,19325894913.1254,15988534.0
SYR,Syrian Arab Republic,2001,958.647398353539,60908.87,21099833783.503,16454926.0
SYR,Syrian Arab Republic,2002,995.056687770347,55987.756,21582248881.6592,16962918.0
SYR,Syrian Arab Republic,2003,956.046344835914,70091.038,22396829912.6194,17490104.0
SYR,Syrian Arab Republic,2004,1017.0178536309,67520.471,25012613861.3861,18004797.0
SYR,Syrian Arab Republic,2005,1157.22499559352,64396.187,28859003831.4176,18484122.0
SYR,Syrian Arab Republic,2006,1191.22677982358,68220.868,33332825024.4379,18860939.311092
SYR,Syrian Arab Republic,2007,1283.12930374614,70897.778,40404985983.1798,19245438.4198879
SYR,Syrian Arab Republic,2008,1291.4945711578,71598.175,52581935483.871,19637775.9275158
TGO,Togo,1990,344.628808713879,773.737,1628432255.14736,3665509.0
TGO,Togo,1991,345.229004069108,843.41,1602293605.39122,3747750.0
TGO,Togo,1992,342.608455887643,836.076,1692964166.21823,3822591.0
TGO,Togo,1993,337.611449361259,865.412,1233508156.38776,3897510.0
TGO,Togo,1994,373.627474512931,832.409,982632621.161695,3982804.0
TGO,Togo,1995,383.370228114509,953.42,1309378704.22882,4085492.0
TGO,Togo,1996,417.268786985552,1059.763,1465311925.4739,4208738.0
TGO,Togo,1997,397.952659122089,986.423,1498949402.09504,4349349.0
TGO,Togo,1998,411.11841700308,1166.106,1587350761.33089,4500173.0
TGO,Togo,1999,454.81592877198,1536.473,1576092231.45135,4650754.0
TGO,Togo,2000,440.332583429575,1356.79,1329110396.45943,4793504.0
TGO,Togo,2001,427.463723132626,1162.439,1328031238.67234,4926142.0
TGO,Togo,2002,431.926546436401,1232.112,1476122551.81424,5050919.0
TGO,Togo,2003,445.386607848128,1463.133,1758946962.64363,5170252.0
TGO,Togo,2004,440.035338568943,1397.127,2061009613.09049,5288273.0
TGO,Togo,2005,438.560596030654,1338.455,2115154592.61257,5408044.0
TGO,Togo,2006,428.192476258194,1221.111,2202809610.79457,5529908.0
TGO,Togo,2007,434.839940694992,1316.453,2523461504.25176,5652811.0
TGO,Togo,2008,443.614905527021,1419.129,3163383040.41634,5776837.0
THA,Thailand,1990,734.971376010306,95833.378,85343189319.6575,57072058.0
THA,Thailand,1991,789.121942882841,116148.558,98234713406.7918,57711519.0
THA,Thailand,1992,833.390561520754,126830.529,111452745856.776,58225969.0
THA,Thailand,1993,870.198155390678,142554.625,125010690988.821,58671177.0
THA,Thailand,1994,931.515226034131,158278.721,144308067331.745,59126690.0
THA,Thailand,1995,1037.92915415126,181461.495,168018557307.614,59650157.0
THA,Thailand,1996,1148.79135030332,202711.76,181947631899.938,60258113.0
THA,Thailand,1997,1156.91974785994,210064.095,150891449495.045,60933752.0
THA,Thailand,1998,1071.88027035122,186503.62,111859654863.989,61660383.0
THA,Thailand,1999,1130.62071422516,196947.236,122629741697.716,62408639.0
THA,Thailand,2000,1145.90883965868,201549.321,122725247705.559,63155029.0
THA,Thailand,2001,1188.30569781983,217086.4,115536405150.354,63898879.0
THA,Thailand,2002,1255.51584286919,230635.965,126876918690.024,64642931.0
THA,Thailand,2003,1342.02998711479,245674.332,142640079033.312,65370277.0
THA,Thailand,2004,1432.77189295133,267760.673,161339790594.627,66060383.0
THA,Thailand,2005,1439.56680394065,275164.346,176351815950.372,66698483.0
THA,Thailand,2006,1459.39901376684,283987.148,207088920189.904,67276383.0
THA,Thailand,2007,1507.5501223508,282091.309,246977009038.813,67796451.0
THA,Thailand,2008,1557.16776570311,285732.64,272577816170.884,68267982.0
TJK,Tajikistan,1992,750.709047854683,7220.323,1909246640.80838,5519021.0
TJK,Tajikistan,1993,576.426883255509,5170.47,1646693875.00394,5607922.0
TJK,Tajikistan,1994,435.473383410827,2354.214,1346074460.78303,5691845.0
TJK,Tajikistan,1995,385.268112845439,2449.556,1231523105.36089,5775404.0
TJK,Tajikistan,1996,366.573816441179,2827.257,1043893062.60575,5860334.0
TJK,Tajikistan,1997,360.125284663327,2152.529,921843115.774498,5945181.0
TJK,Tajikistan,1998,373.418544726027,2497.227,1320126664.94978,6027676.0
TJK,Tajikistan,1999,366.689339327828,2519.229,1086567367.91081,6104268.0
TJK,Tajikistan,2000,348.085077016016,2236.87,860550294.273467,6172807.0
TJK,Tajikistan,2001,340.515102316261,2291.875,1080774005.56446,6232587.0
TJK,Tajikistan,2002,338.677487655129,1881.171,1221113794.72523,6285809.0
TJK,Tajikistan,2003,342.394271866662,2075.522,1554125542.56223,6336724.0
TJK,Tajikistan,2004,367.651053336504,2233.203,2076148710.31813,6391120.0
TJK,Tajikistan,2005,364.107332130837,2291.875,2312319579.02843,6453240.0
TJK,Tajikistan,2006,372.709794909569,2420.22,2830236053.84429,6524634.0
TJK,Tajikistan,2007,393.936429903219,3245.295,3719497371.09659,6604426.0
TJK,Tajikistan,2008,372.746216944216,3146.286,5161336170.46084,6691416.0
TKM,Turkmenistan,1992,2917.85826434135,28067.218,3200539816.0601,3881973.0
TKM,Turkmenistan,1993,2685.71440738873,27663.848,3179225948.58114,3991917.0
TKM,Turkmenistan,1994,3302.99093251344,33476.043,2561118608.35516,4095512.0
TKM,Turkmenistan,1995,3318.50735790984,34620.147,2482228439.71407,4188010.0
TKM,Turkmenistan,1996,2856.90174309755,31363.851,2379281767.9558,4267690.0
TKM,Turkmenistan,1997,2822.78330374763,29930.054,2450084970.24741,4335991.0
TKM,Turkmenistan,1998,2749.23901546495,26046.701,2605688065.08338,4395293.0
TKM,Turkmenistan,1999,3215.35154976135,35115.192,2450686659.778,4449427.0
TKM,Turkmenistan,2000,3222.68222531606,35646.907,2904662604.82053,4501419.0
TKM,Turkmenistan,2001,3322.09352165997,39680.607,3534771968.51189,4551737.0
TKM,Turkmenistan,2002,3340.9804975682,41074.067,4462028988.72949,4600093.0
TKM,Turkmenistan,2003,3694.5353096186,43160.59,5977440582.80171,4647912.0
TKM,Turkmenistan,2004,3761.45441197793,39640.27,6838351088.46688,4696771.0
TKM,Turkmenistan,2005,3898.78848040129,41759.796,8104355716.8784,4747839.0
TKM,Turkmenistan,2006,3933.70675908666,43871.988,10277598152.4249,4801847.0
TKM,Turkmenistan,2007,4512.14064747513,45866.836,12664165103.1895,4858843.0
TKM,Turkmenistan,2008,4570.49147730276,47839.682,17017140631.0869,4918396.0
TMP,Timor-Leste,2004,59.5467873481557,176.016,309300000.0,974024.0
TMP,Timor-Leste,2005,57.404883572009,176.016,331915908.771934,1010367.0
TMP,Timor-Leste,2006,56.8087720446921,179.683,326812745.541575,1038572.0
TMP,Timor-Leste,2007,57.5053970229173,183.35,397567776.194698,1060770.0
TON,Tonga,1990,266.374818707304,77.007,113563821.577404,95150.0
TON,Tonga,2004,568.374449075644,172.349,238546865.489957,100286.0
TON,Tonga,2005,564.770227691576,172.349,259662952.070404,100926.0
TON,Tonga,2006,561.11198613955,172.349,294944991.472798,101584.0
TON,Tonga,2007,567.214974475326,176.016,305069407.505754,102254.0
TTO,Trinidad and Tobago,1990,4911.78401538798,16959.875,5068070430.11765,1215494.0
TTO,Trinidad and Tobago,1991,4846.82736047795,21048.58,5362823408.94118,1224233.0
TTO,Trinidad and Tobago,1992,5288.53911601431,20986.241,5532117353.41177,1233753.0
TTO,Trinidad and Tobago,1993,5020.58958338359,16820.529,4584646145.07445,1243590.0
TTO,Trinidad and Tobago,1994,5012.09337589785,19853.138,4947205981.57637,1253000.0
TTO,Trinidad and Tobago,1995,4861.62989528659,20967.906,5329214154.85283,1261443.0
TTO,Trinidad and Tobago,1996,5718.86927621919,21781.98,5759537847.67465,1268851.0
TTO,Trinidad and Tobago,1997,5140.59319774826,19229.748,5737751324.18032,1275460.0
TTO,Trinidad and Tobago,1998,6199.52926339711,19317.756,6043710211.42719,1281396.0
TTO,Trinidad and Tobago,1999,7025.89692362327,22816.074,6808976088.59679,1286871.0
TTO,Trinidad and Tobago,2000,8248.12353624992,24513.895,8154315708.34827,1292058.0
TTO,Trinidad and Tobago,2001,8868.12026875113,25023.608,8824873155.62584,1296962.0
TTO,Trinidad and Tobago,2002,9445.70351635248,26890.111,9008273516.35786,1301576.0
TTO,Trinidad and Tobago,2003,10407.9751007798,27696.851,11235960523.0869,1306065.0
TTO,Trinidad and Tobago,2004,10760.5823799692,31554.535,12884712295.9948,1310622.0
TTO,Trinidad and Tobago,2005,12744.2051230589,30949.48,15982284589.4977,1315386.0
TTO,Trinidad and Tobago,2006,14812.5866202975,34480.801,18370220923.8428,1320418.0
TTO,Trinidad and Tobago,2007,15211.276243294,37036.7,21738492063.4921,1325672.0
TTO,Trinidad and Tobago,2008,14520.0069118884,49772.191,27132936507.9365,1331040.0
TUN,Tunisia,1990,606.526169920534,13267.206,12290568181.8182,8154400.0
TUN,Tunisia,1991,588.829073597653,15489.408,13074782608.6957,8318200.0
TUN,Tunisia,1992,641.563976018563,15023.699,15497286295.7938,8489900.0
TUN,Tunisia,1993,612.499249197219,16501.5,14608946896.483,8657400.0
TUN,Tunisia,1994,650.11706785852,15940.449,15632463424.2784,8815400.0
TUN,Tunisia,1995,647.984705554005,15735.097,18030876599.3444,8957500.0
TUN,Tunisia,1996,667.496176823298,16758.19,19587322786.1105,9089300.0
TUN,Tunisia,1997,679.072381985893,16945.207,18897006962.6549,9215000.0
TUN,Tunisia,1998,730.761895578199,18001.303,19812681127.6017,9333300.0
TUN,Tunisia,1999,745.558540170687,18331.333,20798853481.7063,9455900.0
TUN,Tunisia,2000,763.936843205939,19922.811,19443277157.6567,9563500.0
TUN,Tunisia,2001,797.738173999338,20817.559,19988392298.6029,9673600.0
TUN,Tunisia,2002,799.385804393829,21015.577,21047411855.8126,9781900.0
TUN,Tunisia,2003,816.425028964003,21396.945,24992239037.6407,9839800.0
TUN,Tunisia,2004,852.316660625831,22445.707,28129265355.279,9932400.0
TUN,Tunisia,2005,820.652607438429,22801.406,28967848882.0355,10029000.0
TUN,Tunisia,2006,841.348453282517,23127.769,30962208865.5147,10127900.0
TUN,Tunisia,2007,864.158785733147,23868.503,35619594067.1351,10225100.0
TUN,Tunisia,2008,889.44553631074,25012.607,40844817790.7637,10328900.0
TUR,Turkey,1990,974.612577199876,150790.707,150676291094.21,54130268.0
TUR,Turkey,1991,945.887386850795,151799.132,151041248184.246,55068880.0
TUR,Turkey,1992,958.422169034914,154494.377,159095003188.105,56012109.0
TUR,Turkey,1993,998.784796092302,164259.598,180422294772.264,56959988.0
TUR,Turkey,1994,970.4461513046,161659.695,130690172297.297,57911273.0
TUR,Turkey,1995,1045.53612474611,176705.396,169485941048.035,58864649.0
TUR,Turkey,1996,1118.91321948599,192499.165,181475555282.555,59821978.0
TUR,Turkey,1997,1159.54925518338,202887.776,189834649111.257,60783217.0
TUR,Turkey,1998,1160.97870979802,205421.673,269287100115.075,61742674.0
TUR,Turkey,1999,1122.55977641769,196767.553,249751470869.15,62692616.0
TUR,Turkey,2000,1199.91793846538,216147.648,266567531989.763,63627862.0
TUR,Turkey,2001,1090.73971343428,194538.017,196005288838.12,64544914.0
TUR,Turkey,2002,1134.48803302684,205678.363,232534560774.947,65446165.0
TUR,Turkey,2003,1173.25755557784,218509.196,303005302818.309,66339433.0
TUR,Turkey,2004,1202.59684974671,225406.823,392166274991.231,67235927.0
TUR,Turkey,2005,1238.26163631386,237368.577,482979839237.868,68143186.0
TUR,Turkey,2006,1347.09270179584,261570.777,530900094504.725,69063538.0
TUR,Turkey,2007,1428.79111457737,284658.209,647155131629.442,69992754.0
